TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI,F48,F49,F50,F51,F52,F53,F54,F55
123,Internal,162,372,93529,57,24.6,8.2,0,2,5,0,0,34,0,0,0,0,0.0,0.0,9.96797153024911,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
124,Internal,277,505,93529,57,24.6,8.2,3,1,12,0,14,42,0,0,0,0,0.0,0.0,104.66370106761566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
125,Internal,204,531,93529,57,24.6,8.2,0,11,3,40,3,34,0,0,0,0,0.0,0.0,79.74377224199289,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
126,Internal,260,532,59107,57,18.6,8.7,45,7,12,5,8,34,0,0,0,0,0.0,0.0,98.01838671411625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
127,Internal,629,1389,59107,57,18.6,8.7,13,142,59,11,9,34,0,0,0,0,0.0,0.0,197.69810201660735,14.416658727852766,0,0,0,0,501,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
128,Internal,238,579,87031,52,12.6,13.7,0,36,180,10,0,18,0,0,0,0,0.0,0.0,24.919928825622776,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
129,Internal,73,113,87031,52,12.6,13.7,0,4,7,25,54,14,0,0,0,0,0.0,0.0,6.6453143534994075,9.174237372269943,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
130,Internal,106,237,87031,52,12.6,13.7,0,0,25,0,40,40,0,0,0,0,0.0,0.0,4.983985765124555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
131,Internal,111,252,87031,52,12.6,13.7,0,32,85,12,23,36,0,0,0,0,0.0,0.0,6.6453143534994075,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
132,Internal,51,119,87031,52,12.6,13.7,28,19,60,20,42,38,0,0,0,0,0.0,0.0,0.0,14.416658727852766,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
133,Internal,141,379,83750,52,23.7,14.2,0,0,5,0,3,40,0,0,0,0,0.0,0.0,18.27461447212337,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
134,Internal,117,278,83750,52,23.7,14.2,0,21,243,0,1,66,0,0,0,0,0.0,0.0,11.629300118623961,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
135,Internal,139,363,83750,52,23.7,14.2,0,5,27,0,0,40,0,0,0,0,0.0,0.0,13.290628706998815,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
136,Internal,72,157,101797,52,23.4,9.2,4,8,65,24,0,40,0,0,0,0,0.0,0.0,34.887900355871885,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
137,Internal,56,153,101797,52,23.4,9.2,166,151,269,23,151,34,0,0,0,0,0.0,0.0,9.96797153024911,0.0,0,0,0,0,0,0,0,0,4,0,0,200,0,0,443,0,,,,,,,,,,,,,,,,,
138,Internal,13,31,101797,52,23.4,9.2,72,3,55,12,19,63,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
139,Internal,153,294,101797,52,23.4,9.2,0,11,44,3,1,30,0,0,0,0,0.0,0.0,34.887900355871885,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
140,Internal,84,170,101797,52,23.4,9.2,0,12,26,0,1,42,0,0,0,0,0.0,0.0,18.27461447212337,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
141,Internal,585,990,48250,56,7.4,6.1,0,289,547,23,92,22,0,0,0,0,0.0,0.0,4.983985765124555,0.0,0,0,0,0,0,0,0,0,4,544,0,0,58,0,0,0,,,,,,,,,,,,,,,,,
142,Internal,398,647,48250,56,7.4,6.1,7,235,82,22,313,22,0,0,0,0,0.0,0.0,1686.2485172004747,0.0,0,0,0,0,0,0,0,0,4,544,0,0,180,0,0,0,,,,,,,,,,,,,,,,,
143,Internal,5,9,48250,56,7.4,6.1,0,4,55,0,268,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
144,Internal,6,13,30625,43,10.1,2.5,46,36,463,32,361,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
145,Internal,316,561,48250,56,7.4,6.1,3,213,249,112,123,22,0,0,0,0,0.0,0.0,430.28410438908656,0.0,0,0,0,0,0,0,0,0,4,544,0,0,359,0,0,0,,,,,,,,,,,,,,,,,
146,Internal,33,87,48250,56,7.4,6.1,47,180,224,10,0,40,0,0,0,0,0.0,0.0,4.983985765124555,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
147,Internal,168,340,48250,56,7.4,6.1,0,3,5,1,0,22,0,0,0,0,0.0,0.0,76.42111506524317,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
148,Internal,153,312,48250,56,7.4,6.1,60,118,11,0,0,22,0,0,0,0,0.0,0.0,112.97034400948992,0.0,0,0,0,0,727,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
149,Internal,69,136,48250,56,7.4,6.1,33,187,220,142,105,24,0,0,0,0,0.0,0.0,23.258600237247922,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
150,Internal,77,169,48250,56,7.4,6.1,0,15,181,2,4,12,0,0,0,0,0.0,0.0,88.05041518386714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
151,Internal,142,293,48250,56,7.4,6.1,13,42,115,14,79,40,0,0,0,0,0.0,0.0,408.68683274021356,0.0,0,0,0,0,0,0,0,0,4,544,0,0,248,0,0,0,,,,,,,,,,,,,,,,,
152,Internal,317,515,48250,56,7.4,6.1,9,379,552,58,471,17,0,0,0,0,0.0,0.0,16.613285883748517,5.242421355582824,0,0,0,0,0,0,0,0,4,544,0,0,172,0,0,0,,,,,,,,,,,,,,,,,
153,Internal,106,176,48250,56,7.4,6.1,0,14,15,1,1,22,0,0,0,0,0.0,0.0,34.887900355871885,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
154,Internal,2,5,16250,47,2.5,2.5,0,55,169,49,35,27,0,0,0,0,0.0,0.0,127.92230130486358,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
155,Internal,23,42,16250,47,2.5,2.5,0,10,41,16,34,22,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
156,Internal,7,12,16250,47,2.5,2.5,0,20,326,3,6,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,200,0,0,81,0,,,,,,,,,,,,,,,,,
157,Internal,218,478,16250,47,2.5,2.5,2,57,11,33,21,8,0,0,398,0,0.0,0.0,9.96797153024911,0.0,0,0,12,0,0,0,0,0,4,153,0,200,73,0,64,0,,,,,,,,,,,,,,,,,
158,Internal,28,87,16250,47,2.5,2.5,4,491,78,58,15,17,0,0,0,0,0.0,0.0,21.597271648873072,0.0,0,0,9,0,0,0,0,0,4,544,0,200,668,0,48,0,,,,,,,,,,,,,,,,,
159,Internal,57,85,16250,47,2.5,2.5,0,49,12,8,7,26,0,0,36,0,0.0,0.0,51.5011862396204,0.0,0,0,18,0,0,0,0,0,4,544,81,200,47,15,2,0,,,,,,,,,,,,,,,,,
160,Internal,5,19,16250,47,2.5,2.5,0,57,246,5,15,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,0,0,4,0,0,200,0,0,8,0,,,,,,,,,,,,,,,,,
161,Internal,411,790,60469,47,18.4,5.1,20,74,172,23,4,50,0,0,0,0,0.0,0.0,152.84223013048634,9.174237372269943,0,0,13,0,0,0,0,0,4,0,0,200,0,0,7,0,,,,,,,,,,,,,,,,,
162,Internal,22,41,60469,47,18.4,5.1,0,738,14,6,35,26,0,0,0,0,0.0,0.0,6.6453143534994075,0.0,0,0,0,0,0,0,0,0,4,544,81,200,497,19,101,0,,,,,,,,,,,,,,,,,
163,Internal,341,794,28837,47,12.2,2.5,81,17,121,9,14,22,0,0,0,0,0.0,0.0,39.87188612099644,38.007554827975476,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
164,Internal,527,1402,35711,47,34.6,4.9,1,52,126,27,6,38,0,0,0,0,0.0,0.0,34.887900355871885,23.59089610012271,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
165,Internal,440,1043,42831,54,20.2,11.7,312,11,45,1,6,42,0,0,0,0,0.0,68.87253314140295,56.48517200474496,13.10605338895706,0,0,0,0,4,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
166,Internal,334,746,42831,54,20.2,11.7,4,216,60,91,26,38,0,0,0,0,0.0,66.72026648073411,9.96797153024911,0.0,0,0,0,0,432,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
167,Internal,108,239,44250,54,20.9,3.5,6,94,51,0,10,48,0,0,0,0,0.0,12.913599964013054,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
168,Internal,170,452,95580,54,11.6,21.1,0,0,65,0,0,48,0,0,0,0,0.0,25.827199928026108,11.629300118623961,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
169,Internal,246,631,44250,54,20.9,3.5,0,148,29,2,3,48,0,0,0,0,0.0,79.63386644474717,111.30901542111506,0.0,0,0,0,0,608,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
170,Internal,0,0,95580,54,11.6,21.1,0,1,385,72,80,24,0,0,0,0,0.0,0.0,11.629300118623961,0.0,0,0,0,0,0,0,0,0,4,0,81,200,0,22,891,0,,,,,,,,,,,,,,,,,
171,Internal,85,156,58190,47,22.0,12.0,0,222,0,0,0,74,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,544,81,200,56,33,82,0,,,,,,,,,,,,,,,,,
172,Internal,30,68,95580,54,11.6,21.1,0,0,9,0,0,48,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,4,0,81,0,0,316,0,0,,,,,,,,,,,,,,,,,
173,Internal,0,0,58190,47,22.0,12.0,25,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,200,0,0,574,0,,,,,,,,,,,,,,,,,
174,Internal,366,512,95580,54,11.6,21.1,5,5,29,0,0,48,0,0,0,0,0.0,12.913599964013054,556.5450771055754,9.174237372269943,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
175,Internal,648,1549,44250,54,20.9,3.5,26,278,285,67,133,75,0,0,0,0,0.0,53.80666651672106,86.38908659549229,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
176,Internal,17,38,95580,54,11.6,21.1,0,0,100,0,0,72,0,0,0,0,0.0,0.0,6.6453143534994075,0.0,0,0,0,0,0,0,0,0,4,0,0,200,0,0,183,0,,,,,,,,,,,,,,,,,
177,Internal,592,1015,29267,52,13.6,17.7,63,603,210,96,318,14,0,0,0,0,0.0,0.0,302.36180308422297,5.242421355582824,0,0,0,0,0,0,0,0,3,386,0,150,333,0,619,0,,,,,,,,,,,,,,,,,
178,Internal,213,391,29267,52,13.6,17.7,5,136,78,86,104,72,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,49,0,10,0,,,,,,,,,,,,,,,,,
179,Internal,498,922,29267,52,13.6,17.7,3,367,307,171,89,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,256,0,52,0,,,,,,,,,,,,,,,,,
180,Internal,389,612,29267,52,13.6,17.7,0,56,130,30,33,53,0,0,0,0,0.0,0.0,9.96797153024911,5.242421355582824,0,0,0,0,196,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
181,Internal,612,1061,29267,52,13.6,17.7,0,1562,739,854,413,53,0,0,0,0,0.0,0.0,181.08481613285883,5.242421355582824,0,0,0,0,0,0,0,0,3,386,0,150,79,0,16,0,,,,,,,,,,,,,,,,,
182,Internal,189,418,29267,52,13.6,17.7,7,14,32,63,13,66,0,0,0,0,0.0,0.0,56.48517200474496,0.0,0,0,0,0,585,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
183,Internal,341,414,29267,52,13.6,17.7,2,31,25,22,27,53,0,0,0,0,0.0,0.0,220.95670225385527,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
184,Internal,635,1133,29267,52,13.6,17.7,19,811,283,301,213,58,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,0,109,0,0,0,,,,,,,,,,,,,,,,,
185,Internal,52,95,29267,52,13.6,17.7,0,83,47,1,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,714,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
186,Internal,214,516,90833,52,19.4,18.2,0,4,27,22,0,53,0,0,0,0,0.0,0.0,13.290628706998815,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
187,Internal,37,80,90833,52,19.4,18.2,0,26,73,41,75,4,0,0,0,0,0.0,0.0,1.6613285883748519,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
188,Internal,104,228,90833,52,19.4,18.2,0,56,1,0,0,53,0,0,0,0,0.0,12.913599964013054,4.983985765124555,0.0,0,0,0,0,332,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
189,Internal,70,157,90833,52,19.4,18.2,0,51,43,39,43,53,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
190,Internal,117,255,90833,52,19.4,18.2,0,17,88,75,11,53,0,0,0,0,0.0,12.913599964013054,21.597271648873072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
191,Internal,100,286,90833,52,19.4,18.2,0,0,33,0,0,53,0,0,0,0,0.0,12.913599964013054,13.290628706998815,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
192,Internal,483,1144,72344,52,21.0,12.0,23,16,161,17,38,19,0,0,0,0,0.0,25.827199928026108,13.290628706998815,23.59089610012271,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
193,Internal,121,327,72344,52,21.0,12.0,0,8,38,0,0,53,0,0,0,0,0.0,12.913599964013054,11.629300118623961,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
194,Internal,255,467,64837,65,8.8,10.5,59,217,198,115,83,50,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,56,0,11,0,,,,,,,,,,,,,,,,,
195,Internal,108,194,64837,65,8.8,10.5,220,507,202,95,217,51,0,0,0,0,0.0,0.0,6.6453143534994075,0.0,0,0,0,0,0,0,0,0,3,515,0,150,580,0,117,0,,,,,,,,,,,,,,,,,
196,Internal,221,340,64837,65,8.8,10.5,10,191,232,127,67,30,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,3,600,0,150,67,0,14,0,,,,,,,,,,,,,,,,,
197,Internal,3,8,64837,65,8.8,10.5,4,249,230,17,26,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
198,Internal,320,591,64837,65,8.8,10.5,60,384,196,169,110,34,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,3,386,0,150,401,0,81,0,,,,,,,,,,,,,,,,,
199,Internal,155,280,64837,65,8.8,10.5,0,560,404,232,121,69,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,337,0,68,0,,,,,,,,,,,,,,,,,
200,Internal,292,536,64837,65,8.8,10.5,19,318,159,214,127,41,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,19,0,4,0,,,,,,,,,,,,,,,,,
201,Internal,115,214,64837,65,8.8,10.5,3,1311,175,152,77,72,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,142,0,29,0,,,,,,,,,,,,,,,,,
202,Internal,179,340,64837,65,8.8,10.5,0,513,187,246,49,67,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,475,0,96,0,,,,,,,,,,,,,,,,,
203,Internal,77,149,64837,65,8.8,10.5,15,239,214,118,67,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,15,0,3,0,,,,,,,,,,,,,,,,,
204,Internal,50,106,64837,65,8.8,10.5,0,136,223,699,33,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,188,0,38,0,,,,,,,,,,,,,,,,,
205,Internal,86,156,64837,65,8.8,10.5,0,173,132,140,63,91,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
206,Internal,315,463,64837,65,8.8,10.5,0,126,106,117,157,49,0,0,0,0,0.0,0.0,21.597271648873072,0.0,0,0,0,0,0,0,0,0,3,386,0,0,405,0,0,0,,,,,,,,,,,,,,,,,
207,Internal,327,522,64837,65,8.8,10.5,15,197,92,117,227,62,0,0,0,0,0.0,0.0,367.1536180308422,0.0,0,0,0,0,0,0,0,0,3,386,0,150,226,0,45,0,,,,,,,,,,,,,,,,,
208,Internal,294,537,64837,65,8.8,10.5,0,509,222,188,374,49,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,2610,0,0,0,3,386,0,0,112,0,0,0,,,,,,,,,,,,,,,,,
209,Internal,181,393,64837,65,8.8,10.5,46,230,245,90,325,11,0,0,0,0,0.0,0.0,21.597271648873072,0.0,0,0,0,0,0,0,0,0,3,386,0,150,261,0,53,0,,,,,,,,,,,,,,,,,
210,Internal,385,632,64837,65,8.8,10.5,0,447,58,79,82,52,0,0,0,0,0.0,0.0,274.11921708185054,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
211,Internal,917,1674,64837,65,8.8,10.5,8,2145,420,593,428,38,0,0,0,0,0.0,0.0,13.290628706998815,0.0,0,0,0,0,0,0,0,0,3,386,0,150,321,0,594,0,,,,,,,,,,,,,,,,,
212,Internal,59,109,64837,65,8.8,10.5,86,81,209,40,173,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,0,151,0,0,0,,,,,,,,,,,,,,,,,
213,Internal,81,173,64837,65,8.8,10.5,11,269,120,72,91,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,95,0,19,0,,,,,,,,,,,,,,,,,
214,Internal,139,207,64837,65,8.8,10.5,0,112,68,62,110,60,0,0,0,0,0.0,0.0,46.517200474495844,0.0,0,0,0,0,0,0,0,0,3,386,0,150,155,0,31,0,,,,,,,,,,,,,,,,,
215,Internal,324,626,64837,65,8.8,10.5,19,220,111,78,102,45,0,0,0,0,0.0,0.0,21.597271648873072,0.0,0,0,0,0,0,0,0,0,3,386,0,150,225,0,45,0,,,,,,,,,,,,,,,,,
216,Internal,625,1123,64837,65,8.8,10.5,6,285,180,270,235,19,0,0,0,0,0.0,0.0,4.983985765124555,0.0,0,0,0,0,0,0,0,0,3,386,0,150,507,0,102,0,,,,,,,,,,,,,,,,,
217,Internal,1013,1770,64837,65,8.8,10.5,89,346,194,133,148,29,0,0,0,0,0.0,0.0,41.53321470937129,0.0,0,0,0,0,7,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
218,Internal,303,594,64837,65,8.8,10.5,24,88,110,28,42,15,0,0,0,0,0.0,0.0,29.90391459074733,14.416658727852766,0,0,0,0,0,0,0,0,3,386,0,150,36,0,7,0,,,,,,,,,,,,,,,,,
219,Internal,171,315,64837,65,8.8,10.5,39,227,109,123,71,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,177,0,36,0,,,,,,,,,,,,,,,,,
220,Internal,146,267,64837,65,8.8,10.5,73,39,37,23,56,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,84,0,17,0,,,,,,,,,,,,,,,,,
221,Internal,249,454,64837,65,8.8,10.5,22,96,57,68,64,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,386,0,150,34,0,7,0,,,,,,,,,,,,,,,,,
222,Internal,82,209,25189,39,28.9,9.3,7,0,19,4,0,37,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
223,Internal,80,247,25189,39,28.9,9.3,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
224,Internal,105,284,25189,39,28.9,9.3,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
225,Internal,122,306,25189,39,28.9,9.3,24,87,60,12,2,29,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
226,Internal,84,190,37107,39,21.3,18.1,0,50,4,1,0,29,0,0,0,0,0.0,0.0,1.6613285883748519,5.242421355582824,0,0,0,0,305,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
227,Internal,125,284,37107,39,21.3,18.1,0,7,4,2,5,29,0,0,0,0,0.0,0.0,6.6453143534994075,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
228,Internal,135,354,37107,39,21.3,18.1,0,3,0,0,0,29,0,0,0,0,0.0,0.0,11.629300118623961,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
229,Internal,74,207,37107,39,21.3,18.1,0,0,4,0,0,29,0,0,0,0,0.0,0.0,9.96797153024911,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
230,Internal,8,14,37107,39,21.3,18.1,0,15,2,0,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
231,Internal,36,63,37107,39,21.3,18.1,4,43,23,1,4,29,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
232,Internal,105,300,40217,38,15.7,8.1,3,9,10,0,3,35,0,0,0,0,0.0,0.0,1.6613285883748519,5.242421355582824,0,0,0,0,495,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
233,Internal,75,226,40217,38,15.7,8.1,0,4,24,10,13,35,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
234,Internal,79,185,40217,38,15.7,8.1,0,0,4,0,0,35,0,0,0,0,0.0,0.0,0.0,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
235,Internal,17,42,40217,38,15.7,8.1,0,90,0,2,5,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,784,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
236,Internal,112,232,40217,38,15.7,8.1,5,60,35,16,0,35,0,0,0,0,0.0,0.0,0.0,5.242421355582824,0,0,0,0,209,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
237,Internal,146,372,24847,38,26.1,9.0,0,62,13,1,0,35,0,0,0,0,0.0,0.0,0.0,5.242421355582824,0,0,0,0,462,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
238,Internal,137,367,24847,38,26.1,9.0,7,4,8,4,2,35,0,0,0,0,0.0,0.0,1.6613285883748519,9.174237372269943,0,0,0,0,938,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
239,Internal,198,553,24847,38,26.1,9.0,2,12,5,0,2,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
240,Internal,223,574,24847,38,26.1,9.0,0,4,0,0,0,35,0,0,0,0,0.0,0.0,1.6613285883748519,14.416658727852766,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
241,Internal,224,710,39423,38,26.5,7.2,50,32,60,23,3,35,0,0,0,0,0.0,0.0,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
242,Internal,162,464,39423,38,26.5,7.2,60,1103,334,54,90,51,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
243,Internal,131,308,39423,38,26.5,7.2,0,52,4,3,0,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
244,Internal,34,84,39423,38,26.5,7.2,30,155,117,11,27,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
